3.266666667,0.02061166
3.3,0.019752764
3.333333333,0.018893868
3.366666667,0.018893868
3.4,0.019752764
3.433333333,0.018893868
3.466666667,0.018034972
3.5,0.018034972
3.533333333,0.019752764
3.566666667,0.013740491
3.6,0.010304906
3.633333333,0.00515153
3.666666667,-0.002578535
3.7,-0.008590808
3.733333333,-0.013744185
3.766666667,-0.02147425
3.8,-0.025768731
3.833333333,-0.034357692
3.866666667,-0.030922108
3.9,-0.036075484
3.933333333,-0.035216588
3.966666667,-0.042087757
4,-0.042946653
4.033333333,-0.043805549
4.066666667,-0.044664446
4.1,-0.048958926
4.133333333,-0.039511069
4.166666667,-0.036075484
4.2,-0.027486523
4.233333333,-0.018038666
4.266666667,-0.011167497
4.3,-1.85E-06
4.333333333,0.011163803
4.366666667,0.024906141
4.4,0.032636206
4.433333333,0.041225167
4.466666667,0.048955232
4.5,0.057544193
4.533333333,0.065274258
4.566666667,0.071286531
4.6,0.07386322
4.633333333,0.07386322
4.666666667,0.070427635
4.7,0.0781577
4.733333333,0.079875493
4.766666667,0.0781577
4.8,0.073004324
4.833333333,0.064415362
4.866666667,0.053249713
4.9,0.041225167
4.933333333,0.030059517
4.966666667,0.018034972
5,0.004292634
5.033333333,-0.009449704
5.066666667,-0.02147425
5.1,-0.035216588
5.133333333,-0.045523342
5.166666667,-0.056688991
5.2,-0.065277953
5.233333333,-0.073008018
5.266666667,-0.078161394
5.3,-0.080738083
5.333333333,-0.089327044
5.366666667,-0.085032563
5.4,-0.081596979
5.433333333,-0.080738083
5.466666667,-0.068713537
5.5,-0.061842368
5.533333333,-0.041228861
5.566666667,-0.029204315
5.6,-0.018897562
5.633333333,-0.007731912
5.666666667,0.007728218
5.7,0.024906141
5.733333333,0.041225167
5.766666667,0.049814128
5.8,0.06269757
5.833333333,0.070427635
5.866666667,0.087605558
5.9,0.093617831
5.933333333,0.100489
5.966666667,0.10478348
6,0.105642376
6.033333333,0.102206792
6.066666667,0.094476727
6.1,0.08932335
6.133333333,0.080734389
6.166666667,0.066133155
6.2,0.060979778
6.233333333,0.046378544
6.266666667,0.034353998
6.3,0.019752764
6.333333333,0.004292634
6.366666667,-0.007731912
6.4,-0.027486523
6.433333333,-0.041228861
6.466666667,-0.058406784
6.5,-0.064419056
6.533333333,-0.071290225
6.566666667,-0.078161394
6.6,-0.082455875
6.633333333,-0.083314771
6.666666667,-0.082455875
6.7,-0.079879187
6.733333333,-0.073008018
6.766666667,-0.064419056
6.8,-0.053253407
6.833333333,-0.045523342
6.866666667,-0.031781004
6.9,-0.024050939
6.933333333,-0.011167497
6.966666667,0.003433737
7,0.017176075
7.033333333,0.030918413
7.066666667,0.043801855
7.1,0.054108609
7.133333333,0.060120882
7.166666667,0.066133155
7.2,0.07386322
7.233333333,0.075581012
7.266666667,0.07386322
7.3,0.072145427
7.333333333,0.069082031
7.366666667,0.064313965
7.4,0.063632812
7.433333333,0.06567627
7.466666667,0.054777832
7.5,0.049328613
7.533333333,0.041154785
7.566666667,0.030256348
7.6,0.022763672
7.633333333,0.012546387
7.666666667,0.004372559
7.7,-0.007207031
7.733333333,-0.016743164
7.766666667,-0.022192383
7.8,-0.031728516
7.833333333,-0.043308105
7.866666667,-0.04739502
7.9,-0.046032715
7.933333333,-0.046032715
7.966666667,-0.042626953
8,-0.04467041
8.033333333,-0.041264648
8.066666667,-0.039221191
8.1,-0.036496582
8.133333333,-0.028322754
8.166666667,-0.02423584
8.2,-0.019467773
8.233333333,-0.014018555
8.266666667,-0.009250488
8.3,-3.96E-04
8.333333333,0.006416016
8.366666667,0.009821777
8.4,0.013908691
8.433333333,0.016633301
8.466666667,0.021401367
8.5,0.025488281
8.533333333,0.027531738
8.566666667,0.025488281
8.6,0.027531738
8.633333333,0.018676758
8.666666667,0.02208252
8.7,0.027531738
8.733333333,0.028212891
8.766666667,0.022763672
8.8,0.02208252
8.833333333,0.021401367
8.866666667,0.017314453
8.9,0.016633301
8.933333333,0.015952148
8.966666667,0.018676758
9,0.015270996
9.033333333,0.013227539
9.066666667,0.012546387
9.1,0.009140625
9.133333333,0.00777832
9.166666667,0.007097168
9.2,0.007422349
9.233333333,0.006611274
9.266666667,0.006881632
9.3,0.005259484
9.333333333,0.004178051
9.366666667,0.003907693
9.4,0.002555902
9.433333333,0.002285544
9.466666667,-6.88E-04
9.5,-0.003121619
9.533333333,-0.005554843
9.566666667,-0.007717708
9.6,-0.010150931
9.633333333,-0.012043438
9.666666667,-0.015558094
9.7,-0.016639527
9.733333333,-0.017180243
9.766666667,-0.017720959
9.8,-0.019343108
9.833333333,-0.020424541
9.866666667,-0.019883825
9.9,-0.01907275
9.933333333,-0.023398481
9.966666667,-0.020965257
10,-0.013665587
10.03333333,-0.009339857
10.06666667,-0.005554843
10.1,-0.002310545
10.13333333,0.003907693
10.16666667,0.010937005
10.2,0.015262735
10.23333333,0.021480973
10.26666667,0.026077061
10.3,0.031484224
10.33333333,0.034458164
10.36666667,0.039865327
10.4,0.041487476
10.43333333,0.04229855
10.46666667,0.04094676
10.5,0.044191057
10.53333333,0.046353923
10.56666667,0.045542848
10.6,0.044461416
10.63333333,0.038243178
10.66666667,0.033917448
10.7,0.02769921
10.73333333,0.021751331
10.76666667,0.015533093
10.8,0.006340916
10.83333333,-4.18E-04
10.86666667,-0.006906633
10.9,-0.015287736
10.93333333,-0.022857764
10.96666667,-0.029076002
11,-0.03664603
11.03333333,-0.043404984
11.06666667,-0.047189998
11.1,-0.052326803
11.13333333,-0.053948952
11.16666667,-0.05421931
11.2,-0.052326803
11.23333333,-0.049623221
11.26666667,-0.050163938
11.3,-0.045838207
11.33333333,-0.040701402
11.36666667,-0.03367209
11.4,-0.024750271
11.43333333,-0.016369169
11.46666667,-0.006636275
11.5,0.003907693
11.53333333,0.011748079
11.56666667,0.020669898
11.6,0.029321359
11.63333333,0.03797282
11.66666667,0.044461416
11.7,0.053112876
11.73333333,0.060412547
11.76666667,0.064197561
11.8,0.066360426
11.83333333,0.064738277
11.86666667,0.062305054
11.9,0.058520039
11.93333333,0.052842518
11.96666667,0.047976072
12,0.042568908
12.03333333,0.034458164
12.06666667,0.026888136
12.1,0.018777391
12.13333333,0.0058002
12.16666667,-0.001229112
12.2,-0.009880573
12.23333333,-0.022317048
12.26666667,-0.029887076
12.3,-0.036375672
12.33333333,-0.042864268
12.36666667,-0.048541789
12.4,-0.055030384
12.43333333,-0.057463608
12.46666667,-0.056922891
